Material,Process,Sub-process,Power,Velocity,powder flowrate,layer thickness,beam D,Hatch spacing,depth of meltpool,width of melt pool,length of melt pool,d/w,l/w,Other ratios,E (J/mm),E (J/mm3),density,Cp,k,melting T,minimum absorptivity,Y (wt%),Zn (wt%),Mg (wt%),Si (wt%),Al (wt%),Sn (wt%),Zr (wt%),W (wt%),Ti (wt%),V (wt%),Co (wt%),Cu (wt%),Ta (wt%),Nb (wt%),Ni (wt.%),Cr (wt.%),Fe (wt.%),Mn (wt%),Mo (wt.%),paper ID,paper,Dois
AlSi10Mg,Laser Powder-Bed Fusion (LPBF),In-situ X-ray imaging of melt pool,104,2000,,,,,60,200,870,0.3,4.35,length_to_depth=14.5,0.052,,2210,"{'solid': 1098, 'liquid': 1175}",,828,,,,0.4,10,balance,,,,,,,,,,,,,,,supp12,In-situ characterization and quantification of melt pool variation under constant input energy density in laser powder-bed fusion additive manufacturing process,
AlSi10Mg,Laser Powder-Bed Fusion (LPBF),In-situ X-ray imaging of melt pool,208,400,,,,,440,520,2300,0.85,4.42,length_to_depth=5.23,0.52,,2210,"{'solid': 1098, 'liquid': 1175}",,828,,,,0.4,10,balance,,,,,,,,,,,,,,,supp12,In-situ characterization and quantification of melt pool variation under constant input energy density in laser powder-bed fusion additive manufacturing process,
AlSi10Mg,Laser Powder-Bed Fusion (LPBF),In-situ X-ray imaging of melt pool,208,800,,,,,145,410,1400,0.35,3.41,length_to_depth=9.66,0.26,,2210,"{'solid': 1098, 'liquid': 1175}",,828,,,,0.4,10,balance,,,,,,,,,,,,,,,supp12,In-situ characterization and quantification of melt pool variation under constant input energy density in laser powder-bed fusion additive manufacturing process,
AlSi10Mg,Laser Powder-Bed Fusion (LPBF),In-situ X-ray imaging of melt pool,208,1600,,,,,60,270,320,0.22,1.19,length_to_depth=5.33,0.13,,2210,"{'solid': 1098, 'liquid': 1175}",,828,,,,0.4,10,balance,,,,,,,,,,,,,,,supp12,In-situ characterization and quantification of melt pool variation under constant input energy density in laser powder-bed fusion additive manufacturing process,
AlSi10Mg,Laser Powder-Bed Fusion (LPBF),In-situ X-ray imaging of melt pool,312,400,,,,,440,520,2300,0.85,4.42,length_to_depth=5.23,0.78,,2210,"{'solid': 1098, 'liquid': 1175}",,828,,,,0.4,10,balance,,,,,,,,,,,,,,,supp12,In-situ characterization and quantification of melt pool variation under constant input energy density in laser powder-bed fusion additive manufacturing process,
AlSi10Mg,Laser Powder-Bed Fusion (LPBF),In-situ X-ray imaging of melt pool,312,800,,,,,145,410,1400,0.35,3.41,length_to_depth=9.66,0.39,,2210,"{'solid': 1098, 'liquid': 1175}",,828,,,,0.4,10,balance,,,,,,,,,,,,,,,supp12,In-situ characterization and quantification of melt pool variation under constant input energy density in laser powder-bed fusion additive manufacturing process,
AlSi10Mg,Laser Powder-Bed Fusion (LPBF),In-situ X-ray imaging of melt pool,312,1600,,,,,60,200,600,0.3,3,length_to_depth=10,0.195,,2210,"{'solid': 1098, 'liquid': 1175}",,828,,,,0.4,10,balance,,,,,,,,,,,,,,,supp12,In-situ characterization and quantification of melt pool variation under constant input energy density in laser powder-bed fusion additive manufacturing process,
AlSi10Mg,Laser Powder-Bed Fusion (LPBF),In-situ X-ray imaging of melt pool,416,300,,,,,380,420,2250,0.9,5.36,length_to_depth=5.92,1.387,,2210,"{'solid': 1098, 'liquid': 1175}",,828,,,,0.4,10,balance,,,,,,,,,,,,,,,supp12,In-situ characterization and quantification of melt pool variation under constant input energy density in laser powder-bed fusion additive manufacturing process,
AlSi10Mg,Laser Powder-Bed Fusion (LPBF),In-situ X-ray imaging of melt pool,416,600,,,,,135,370,1000,0.36,2.7,length_to_depth=7.41,0.693,,2210,"{'solid': 1098, 'liquid': 1175}",,828,,,,0.4,10,balance,,,,,,,,,,,,,,,supp12,In-situ characterization and quantification of melt pool variation under constant input energy density in laser powder-bed fusion additive manufacturing process,
AlSi10Mg,Laser Powder-Bed Fusion (LPBF),In-situ X-ray imaging of melt pool,416,1200,,,,,35,210,270,0.17,1.29,length_to_depth=7.71,0.347,,2210,"{'solid': 1098, 'liquid': 1175}",,828,,,,0.4,10,balance,,,,,,,,,,,,,,,supp12,In-situ characterization and quantification of melt pool variation under constant input energy density in laser powder-bed fusion additive manufacturing process,
AlSi10Mg,Laser Powder-Bed Fusion (LPBF),In-situ X-ray imaging of melt pool,520,200,,,,,77,275,345,0.28,1.25,length_to_depth=4.48,2.6,,2210,"{'solid': 1098, 'liquid': 1175}",,828,,,,0.4,10,balance,,,,,,,,,,,,,,,supp12,In-situ characterization and quantification of melt pool variation under constant input energy density in laser powder-bed fusion additive manufacturing process,
AlSi10Mg,Laser Powder-Bed Fusion (LPBF),In-situ X-ray imaging of melt pool,520,400,,,,,60,198,320,0.3,1.62,length_to_depth=5.33,1.3,,2210,"{'solid': 1098, 'liquid': 1175}",,828,,,,0.4,10,balance,,,,,,,,,,,,,,,supp12,In-situ characterization and quantification of melt pool variation under constant input energy density in laser powder-bed fusion additive manufacturing process,
AlSi10Mg,Laser Powder-Bed Fusion (LPBF),In-situ X-ray imaging of melt pool,520,800,,,,,20,175,145,0.11,0.83,length_to_depth=7.25,0.65,,2210,"{'solid': 1098, 'liquid': 1175}",,828,,,,0.4,10,balance,,,,,,,,,,,,,,,supp12,In-situ characterization and quantification of melt pool variation under constant input energy density in laser powder-bed fusion additive manufacturing process,
AlSi10Mg,Laser Powder-Bed Fusion (LPBF),In-situ X-ray imaging of melt pool,104,400,,,,,110,185,270,0.59,1.46,length_to_depth=2.45,0.26,,2210,"{'solid': 1098, 'liquid': 1175}",,828,,,,0.4,10,balance,,,,,,,,,,,,,,,supp12,In-situ characterization and quantification of melt pool variation under constant input energy density in laser powder-bed fusion additive manufacturing process,
AlSi10Mg,Laser Powder-Bed Fusion (LPBF),In-situ X-ray imaging of melt pool,208,400,,,,,200,275,345,0.73,1.25,length_to_depth=1.73,0.52,,2210,"{'solid': 1098, 'liquid': 1175}",,828,,,,0.4,10,balance,,,,,,,,,,,,,,,supp12,In-situ characterization and quantification of melt pool variation under constant input energy density in laser powder-bed fusion additive manufacturing process,
AlSi10Mg,Laser Powder-Bed Fusion (LPBF),In-situ X-ray imaging of melt pool,416,400,,,,,410,400,2400,1.03,6,length_to_depth=5.85,1.04,,2210,"{'solid': 1098, 'liquid': 1175}",,828,,,,0.4,10,balance,,,,,,,,,,,,,,,supp12,In-situ characterization and quantification of melt pool variation under constant input energy density in laser powder-bed fusion additive manufacturing process,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,120,100,,100,400,,70,150,400,0.47,2.67,length_to_depth=5.71,1.2,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,120,100,,100,600,,100,200,500,0.5,2.5,length_to_depth=5,1.2,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,120,100,,100,800,,85,180,450,0.47,2.5,length_to_depth=5.29,1.2,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,120,100,,100,1000,,60,140,380,0.43,2.71,length_to_depth=6.33,1.2,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,240,100,,100,400,,150,350,800,0.43,2.29,length_to_depth=5.33,2.4,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,240,100,,100,600,,180,420,900,0.43,2.14,length_to_depth=5,2.4,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,240,100,,100,800,,160,380,850,0.42,2.24,length_to_depth=5.31,2.4,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,240,100,,100,1000,,125,300,700,0.42,2.33,length_to_depth=5.6,2.4,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,300,100,,100,400,,195,450,1000,0.43,2.22,length_to_depth=5.13,3,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,300,100,,100,600,,230,520,1100,0.44,2.12,length_to_depth=4.78,3,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,300,100,,100,800,,210,480,1050,0.44,2.19,length_to_depth=5,3,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,300,100,,100,1000,,175,400,900,0.44,2.25,length_to_depth=5.14,3,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,360,100,,100,400,,230,550,1200,0.42,2.18,length_to_depth=5.22,3.6,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,360,100,,100,600,,275,620,1300,0.44,2.1,length_to_depth=4.73,3.6,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,360,100,,100,800,,250,580,1250,0.43,2.16,length_to_depth=5,3.6,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,360,100,,100,1000,,210,480,1050,0.44,2.19,length_to_depth=5,3.6,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,120,400,,100,400,,45,100,280,0.45,2.8,length_to_depth=6.22,0.3,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,240,400,,100,400,,95,220,550,0.43,2.5,length_to_depth=5.79,0.6,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,300,400,,100,400,,130,300,700,0.43,2.33,length_to_depth=5.38,0.75,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,360,400,,100,400,,160,370,850,0.43,2.3,length_to_depth=5.31,0.9,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,120,700,,100,400,,35,80,200,0.44,2.5,length_to_depth=5.71,0.171,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,240,700,,100,400,,70,160,400,0.44,2.5,length_to_depth=5.71,0.343,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,300,700,,100,400,,95,220,520,0.43,2.36,length_to_depth=5.47,0.429,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,360,700,,100,400,,120,280,620,0.43,2.21,length_to_depth=5.17,0.514,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,120,1000,,100,400,,25,60,150,0.42,2.5,length_to_depth=6,0.12,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,240,1000,,100,400,,55,125,320,0.44,2.56,length_to_depth=5.82,0.24,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,300,1000,,100,400,,75,175,420,0.43,2.4,length_to_depth=5.6,0.3,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,360,1000,,100,400,,95,220,500,0.43,2.27,length_to_depth=5.26,0.36,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,300,700,,100,600,,,,,,,,0.429,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,240,400,,100,800,,,,,,,,0.6,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
Ti-6Al-4V,Electron Beam Additive Manufacturing (EBAM),Powder-based electron beam melting,360,1000,,100,1000,,,,,,,,0.36,,,,,,0.9,,,,,6,,,,90,4,,,,,,,,,,file13,MELT POOL GEOMETRY SIMULATIONS FOR POWDER-BASED ELECTRON BEAM ADDITIVE MANUFACTURING,
"SS316L, IN738LC",Selective Laser Melting (SLM),"Single track melting, cubic samples manufacturing",200,850,,30,90,90,100,70,,1.43,,remelted_depth_to_half_width_ratio=1.2,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,file14,Melt pool simulation for the evaluation of process parameters in selective laser melting,
"SS316L, IN738LC",Selective Laser Melting (SLM),"Single track melting, cubic samples manufacturing",200,1000,,30,90,90,95,68,,1.4,,remelted_depth_to_half_width_ratio=1.15,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,file14,Melt pool simulation for the evaluation of process parameters in selective laser melting,
"SS316L, IN738LC",Selective Laser Melting (SLM),"Single track melting, cubic samples manufacturing",200,1150,,30,90,90,85,62,,1.37,,remelted_depth_to_half_width_ratio=1.05,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,file14,Melt pool simulation for the evaluation of process parameters in selective laser melting,
"SS316L, IN738LC",Selective Laser Melting (SLM),"Single track melting, cubic samples manufacturing",200,1300,,30,90,90,75,58,,1.29,,remelted_depth_to_half_width_ratio=0.95,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,file14,Melt pool simulation for the evaluation of process parameters in selective laser melting,
"SS316L, IN738LC",Selective Laser Melting (SLM),"Single track melting, cubic samples manufacturing",200,1450,,30,90,90,65,55,,1.18,,remelted_depth_to_half_width_ratio=0.85,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,file14,Melt pool simulation for the evaluation of process parameters in selective laser melting,
"SS316L, IN738LC",Selective Laser Melting (SLM),"Single track melting, cubic samples manufacturing",200,1600,,30,90,90,60,52,,1.15,,remelted_depth_to_half_width_ratio=0.75,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,file14,Melt pool simulation for the evaluation of process parameters in selective laser melting,
"SS316L, IN738LC",Selective Laser Melting (SLM),"Single track melting, cubic samples manufacturing",200,600,,30,90,90,110,85,,1.29,,remelted_depth_to_half_width_ratio=1.1,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,file14,Melt pool simulation for the evaluation of process parameters in selective laser melting,
"SS316L, IN738LC",Selective Laser Melting (SLM),"Single track melting, cubic samples manufacturing",200,750,,30,90,90,95,78,,1.22,,remelted_depth_to_half_width_ratio=1,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,file14,Melt pool simulation for the evaluation of process parameters in selective laser melting,
"SS316L, IN738LC",Selective Laser Melting (SLM),"Single track melting, cubic samples manufacturing",200,900,,30,90,90,85,72,,1.18,,remelted_depth_to_half_width_ratio=0.95,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,file14,Melt pool simulation for the evaluation of process parameters in selective laser melting,
"SS316L, IN738LC",Selective Laser Melting (SLM),"Single track melting, cubic samples manufacturing",200,1050,,30,90,90,70,65,,1.08,,remelted_depth_to_half_width_ratio=0.8,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,file14,Melt pool simulation for the evaluation of process parameters in selective laser melting,
"SS316L, IN738LC",Selective Laser Melting (SLM),"Single track melting, cubic samples manufacturing",200,1200,,30,90,90,65,60,,1.08,,remelted_depth_to_half_width_ratio=0.75,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,file14,Melt pool simulation for the evaluation of process parameters in selective laser melting,
Ti6Al4V,Selective Laser Melting (SLM),Laser powder bed fusion additive manufacturing,120,220,,30,100,50,63.6,156.67,209.68,0.406,1.338,,0.545,,4420,546,7,1933,0.3,,,,,6,,,,90,4,,,,,,,,,,file15,Determination of melt pool dimensions using DOE-FEM and RSM with process window during SLM of Ti6Al4V powder,
Ti6Al4V,Selective Laser Melting (SLM),Laser powder bed fusion additive manufacturing,120,220,,30,100,50,13.13,105.15,109.85,0.125,1.045,,0.545,,4420,546,7,1933,0.3,,,,,6,,,,90,4,,,,,,,,,,file15,Determination of melt pool dimensions using DOE-FEM and RSM with process window during SLM of Ti6Al4V powder,
